#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACAA1	ATP5F1A	9606.ENSP00000333664	9606.ENSP00000381736	0.055	0	0	0	0.107	0	0	0.386	0.437
ACAA1	PC	9606.ENSP00000333664	9606.ENSP00000498994	0	0	0	0	0.109	0	0	0.396	0.439
ACAA1	ETFB	9606.ENSP00000333664	9606.ENSP00000346173	0.102	0	0	0	0.315	0.090	0	0.240	0.517
ACAA1	MCCC2	9606.ENSP00000333664	9606.ENSP00000343657	0.079	0	0	0	0.250	0	0.177	0.266	0.527
ACAA1	ALDH3A2	9606.ENSP00000333664	9606.ENSP00000345774	0	0	0	0	0.123	0	0.214	0.456	0.593
ACAA1	ALDH9A1	9606.ENSP00000333664	9606.ENSP00000346827	0	0	0	0	0.164	0	0.214	0.452	0.608
ACAA1	DBI	9606.ENSP00000333664	9606.ENSP00000486361	0	0	0	0	0.393	0	0.185	0.306	0.627
ACAA1	ACSL3	9606.ENSP00000333664	9606.ENSP00000350012	0.057	0	0	0	0.123	0.066	0	0.586	0.638
ACAA1	CPT2	9606.ENSP00000333664	9606.ENSP00000360541	0	0	0	0	0.419	0.090	0	0.562	0.748
ACAA1	ACSL1	9606.ENSP00000333664	9606.ENSP00000422607	0.057	0	0	0	0.354	0.098	0	0.601	0.751
ACAA1	ACADM	9606.ENSP00000333664	9606.ENSP00000359871	0.054	0	0	0	0.338	0.051	0.216	0.657	0.811
ACAA1	DLST	9606.ENSP00000333664	9606.ENSP00000335304	0.057	0	0	0	0.106	0	0.800	0.229	0.852
ACAA1	SUCLA2	9606.ENSP00000333664	9606.ENSP00000494360	0.057	0	0	0	0.119	0	0.819	0.176	0.860
ACAA1	SUCLG2	9606.ENSP00000333664	9606.ENSP00000419325	0.057	0	0	0	0.124	0	0.819	0.211	0.866
ACAA1	ACSS3	9606.ENSP00000333664	9606.ENSP00000449535	0.055	0	0	0	0.247	0	0.836	0.219	0.897
ACAA1	SUCLG1	9606.ENSP00000333664	9606.ENSP00000377446	0.098	0	0	0	0.127	0.066	0.800	0.473	0.908
ACAA1	CS	9606.ENSP00000333664	9606.ENSP00000342056	0.060	0	0	0	0.221	0.071	0.854	0.509	0.942
ACAA1	ALDH6A1	9606.ENSP00000333664	9606.ENSP00000450436	0	0	0	0	0.156	0.100	0.900	0.444	0.952
ACAA1	ECHDC1	9606.ENSP00000333664	9606.ENSP00000436585	0.054	0	0	0	0.334	0.296	0.836	0.469	0.954
ACAA1	HMGCL	9606.ENSP00000333664	9606.ENSP00000363614	0.072	0	0	0	0.253	0	0.900	0.562	0.965
ACAA1	ECHS1	9606.ENSP00000333664	9606.ENSP00000357535	0.054	0	0	0	0.393	0.296	0.216	0.939	0.977
ACAA1	SCP2	9606.ENSP00000333664	9606.ENSP00000360569	0.057	0	0	0.574	0.336	0.243	0.921	0.598	0.982
ACAA1	ACADSB	9606.ENSP00000333664	9606.ENSP00000357873	0.054	0	0	0	0.697	0.051	0.918	0.684	0.991
ACAA1	ACOX3	9606.ENSP00000333664	9606.ENSP00000348775	0.054	0	0	0	0.335	0.051	0.918	0.917	0.995
ACAA1	HADHA	9606.ENSP00000333664	9606.ENSP00000370023	0.054	0.142	0	0	0.372	0.296	0.938	0.892	0.997
ACAA1	HSD17B4	9606.ENSP00000333664	9606.ENSP00000411960	0.057	0	0	0	0.887	0.234	0.921	0.920	0.999
ACAD8	OXCT1	9606.ENSP00000281182	9606.ENSP00000196371	0.057	0	0	0	0.122	0	0.265	0.174	0.431
ACAD8	PDHX	9606.ENSP00000281182	9606.ENSP00000227868	0	0	0	0	0.145	0	0.218	0.238	0.446
ACAD8	ACSS2	9606.ENSP00000281182	9606.ENSP00000253382	0.044	0	0	0	0.205	0	0.187	0.154	0.407
ACAD8	MCCC1	9606.ENSP00000281182	9606.ENSP00000265594	0.057	0	0	0	0.172	0.052	0.229	0.451	0.630
ACAD8	ACAT1	9606.ENSP00000281182	9606.ENSP00000265838	0.054	0	0	0	0.332	0.051	0.216	0.145	0.525
ACAD8	DLAT	9606.ENSP00000281182	9606.ENSP00000280346	0	0	0	0	0.133	0	0.218	0.214	0.421
ACAD8	ACSL3	9606.ENSP00000281182	9606.ENSP00000350012	0.050	0	0	0	0.147	0.071	0.189	0.185	0.412
ACAD8	ATP5PD	9606.ENSP00000281182	9606.ENSP00000301587	0	0	0	0	0.067	0.045	0	0.398	0.417
ACAD8	ACSL1	9606.ENSP00000281182	9606.ENSP00000422607	0.050	0	0	0	0.160	0.071	0.189	0.190	0.424
ACAD8	SUCLA2	9606.ENSP00000281182	9606.ENSP00000494360	0.042	0	0	0	0.169	0.069	0	0.316	0.425
ACAD8	NELFCD	9606.ENSP00000281182	9606.ENSP00000473290	0.057	0	0	0	0.190	0.052	0.229	0.129	0.425
ACAD8	DBI	9606.ENSP00000281182	9606.ENSP00000486361	0	0	0	0	0.300	0	0.165	0.100	0.428
ACAD8	ACSS3	9606.ENSP00000281182	9606.ENSP00000449535	0.044	0	0	0	0.191	0	0.187	0.209	0.437
ACAD8	ETHE1	9606.ENSP00000281182	9606.ENSP00000292147	0.053	0	0	0	0.116	0	0.106	0.376	0.470
ACAD8	PDHB	9606.ENSP00000281182	9606.ENSP00000307241	0.049	0	0	0	0.126	0.071	0.265	0.226	0.481
ACAD8	CPT2	9606.ENSP00000281182	9606.ENSP00000360541	0	0	0	0	0.219	0.095	0	0.340	0.493
ACAD8	ECI1	9606.ENSP00000281182	9606.ENSP00000301729	0.046	0	0	0	0.300	0.091	0.185	0.220	0.544
ACAD8	ALDH6A1	9606.ENSP00000281182	9606.ENSP00000450436	0	0	0	0	0.158	0.062	0	0.471	0.546
ACAD8	SUCLG1	9606.ENSP00000281182	9606.ENSP00000377446	0.045	0	0	0	0.148	0.073	0.312	0.299	0.570
ACAD8	SCP2	9606.ENSP00000281182	9606.ENSP00000360569	0.054	0	0	0	0.277	0.094	0.216	0.253	0.571
ACAD8	ECHDC1	9606.ENSP00000281182	9606.ENSP00000436585	0.046	0	0	0	0.308	0.091	0.215	0.243	0.579
ACAD8	HMGCL	9606.ENSP00000281182	9606.ENSP00000363614	0.057	0	0	0	0.141	0	0	0.542	0.597
ACAD8	HSD17B4	9606.ENSP00000281182	9606.ENSP00000411960	0.054	0	0	0	0.353	0.065	0.216	0.250	0.602
ACAD8	MCCC2	9606.ENSP00000281182	9606.ENSP00000343657	0.057	0.004	0	0	0.244	0	0.265	0.360	0.619
ACAD8	HADHB	9606.ENSP00000281182	9606.ENSP00000325136	0.054	0	0	0	0.337	0.095	0.216	0.437	0.704
ACAD8	ETFB	9606.ENSP00000281182	9606.ENSP00000346173	0.070	0	0	0	0.353	0.436	0.233	0.410	0.818
ACAD8	ACADSB	9606.ENSP00000281182	9606.ENSP00000357873	0	0	0.115	0.817	0.259	0.248	0.900	0.230	0.955
ACAD8	HADHA	9606.ENSP00000281182	9606.ENSP00000370023	0.046	0	0	0	0.308	0.091	0.915	0.361	0.961
ACAD8	ECHS1	9606.ENSP00000281182	9606.ENSP00000357535	0.046	0	0	0	0.300	0.091	0.918	0.352	0.962
ACADM	OXCT1	9606.ENSP00000359871	9606.ENSP00000196371	0.057	0	0	0	0.145	0	0.265	0.325	0.546
ACADM	ACO2	9606.ENSP00000359871	9606.ENSP00000216254	0	0	0	0	0.133	0.045	0	0.396	0.457
ACADM	PCK2	9606.ENSP00000359871	9606.ENSP00000216780	0	0	0	0	0.105	0	0	0.421	0.460
ACADM	PDHX	9606.ENSP00000359871	9606.ENSP00000227868	0	0	0	0	0.245	0	0.218	0.328	0.569
ACADM	ACSS2	9606.ENSP00000359871	9606.ENSP00000253382	0.044	0	0	0	0.189	0	0.187	0.291	0.494
ACADM	ALDH2	9606.ENSP00000359871	9606.ENSP00000261733	0.042	0	0	0	0.140	0	0.182	0.352	0.505
ACADM	ATP5F1B	9606.ENSP00000359871	9606.ENSP00000262030	0	0	0	0	0.129	0	0	0.356	0.415
ACADM	MECR	9606.ENSP00000359871	9606.ENSP00000263702	0.045	0	0	0	0.234	0.057	0.186	0.227	0.487
ACADM	SCARB2	9606.ENSP00000359871	9606.ENSP00000264896	0	0	0	0	0.076	0	0	0.576	0.592
ACADM	SDHA	9606.ENSP00000359871	9606.ENSP00000264932	0	0	0	0	0.199	0	0	0.506	0.588
ACADM	MCCC1	9606.ENSP00000359871	9606.ENSP00000265594	0.057	0	0	0	0.219	0.052	0.229	0.275	0.539
ACADM	ACAT1	9606.ENSP00000359871	9606.ENSP00000265838	0.054	0	0	0	0.472	0.051	0.216	0.356	0.717
ACADM	MMUT	9606.ENSP00000359871	9606.ENSP00000274813	0	0	0	0	0.235	0.095	0	0.209	0.405
ACADM	DLAT	9606.ENSP00000359871	9606.ENSP00000280346	0	0	0	0	0.236	0	0.218	0.449	0.642
ACADM	ACOX1	9606.ENSP00000359871	9606.ENSP00000293217	0	0	0	0	0.148	0	0	0.802	0.824
ACADM	BDH2	9606.ENSP00000359871	9606.ENSP00000296424	0.042	0	0	0	0.341	0.091	0.174	0.216	0.560
ACADM	ECI1	9606.ENSP00000359871	9606.ENSP00000301729	0.046	0	0	0	0.306	0.099	0.185	0.534	0.732
ACADM	PDHB	9606.ENSP00000359871	9606.ENSP00000307241	0.049	0	0	0	0.142	0.074	0.265	0.346	0.570
ACADM	ACOT1	9606.ENSP00000359871	9606.ENSP00000311224	0	0	0	0	0.075	0	0	0.387	0.409
ACADM	ALDH5A1	9606.ENSP00000359871	9606.ENSP00000314649	0.042	0	0	0	0.160	0	0.182	0.197	0.401
